"ï..Status","card_present","txn_description","first_name","balance","date","gender","age","State","amount","movement","SalaryPerAnnum"
"10719","1",1,"2","Ashley","11,473.14","10/21/2018","1",25,"1","71.64","0","83,863.68"
"10720","1",0,"0","Mackenzie","6,665.89","10/21/2018","1",18,"2","12.49","0","113,615.64"
"10721","1",1,"0","Robin","12,642.77","10/21/2018","1",34,"2","317.15","0","562,955.64"
"10722","1",1,"0","Tonya","9,038.65","10/21/2018","1",27,"4","13.02","0","22,654.32"
"10723","1",1,"0","Diana","1,244.58","10/21/2018","1",26,"0","23.63","0","22,538.52"
"10724","2",NA,"1","Jacqueline","2,737.51","10/21/2018","1",30,NA,"22","0","117,753.96"
"10725","1",1,"2","Michael","60,779.69","10/21/2018","2",19,"2","47.29","0","146,804.04"
"10726","1",0,"2","Virginia","8,039.11","10/21/2018","1",20,"4","8","0","231,304.32"
"10727","1",1,"0","Christopher","13,105.33","10/21/2018","2",35,"4","15.26","0","117,565.92"
"10728","1",0,"0","Natasha","205,531.29","10/21/2018","1",40,"1","41.28","0","117,387.72"
"10729","1",1,"2","Debra","6,285.50","10/21/2018","1",18,"3","16.05","0","375,882.00"
"10730","1",0,"2","Nathaniel","10,927.59","10/21/2018","2",31,"2","8.15","0","122,482.32"
"10731","2",NA,"1","Nathaniel","10,865.23","10/21/2018","2",31,NA,"45","0","43,174.20"
"10732","2",NA,"1","Ricky","20,518.11","10/21/2018","2",43,NA,"1,128.00","0","117,231.72"
"10733","1",1,"0","Diana","1,223.39","10/21/2018","1",26,"0","21.19","0","126,755.40"
"10734","1",1,"0","Sarah","24,596.30","10/21/2018","1",46,"3","76.03","0","62,590.80"
"10735","1",1,"0","Nathaniel","10,910.23","10/21/2018","2",31,"2","17.36","0","162,362.04"
"10736","2",NA,"1","Marissa","16,465.36","10/21/2018","1",23,NA,"18","0","296,729.04"
"10737","2",NA,"3","Charles","20,479.81","10/21/2018","2",18,NA,"27","0","62,967.84"
"10738","2",NA,"1","Kaitlyn","8,031.06","10/21/2018","1",21,NA,"78","0","125,501.64"
"10739","1",0,"2","Diana","1,214.04","10/21/2018","1",26,"0","9.35","0","165,232.68"
"10740","1",1,"0","Jeffrey","4,014.49","10/21/2018","2",30,"0","24.62","0","277,920.36"
"10741","1",1,"0","Diana","1,209.33","10/21/2018","1",26,"0","4.71","0","35,576.88"
"10742","1",1,"2","Paul","14,579.41","10/21/2018","2",25,"4","19.02","0","22,471.32"
"10743","1",0,"0","Rhonda","4,767.58","10/21/2018","1",40,"0","36.51","0","282,076.56"
"10744","2",NA,"1","Kenneth","21,897.91","10/21/2018","2",29,NA,"48","0","116,930.52"
"10745","2",NA,"1","Scott","7,632.68","10/21/2018","2",23,NA,"42","0","291,952.92"
"10746","1",1,"0","Kimberly","5,196.81","10/21/2018","1",24,"1","10.08","0","1,027,299.48"
"10747","1",0,"2","Melissa","11,234.72","10/21/2018","1",30,"2","7.08","0","387,730.20"
"10748","1",1,"0","Paul","14,526.08","10/21/2018","2",25,"4","53.33","0","32,164.80"
"10749","1",1,"2","Rhonda","4,749.91","10/21/2018","1",40,"0","17.67","0","116,663.16"
"10750","1",1,"2","Paul","14,508.08","10/21/2018","2",25,"4","18","0","264,957.24"
"10751","1",1,"2","Catherine","5,693.65","10/21/2018","1",26,"2","39.96","0","113,892.72"
"10752","1",0,"2","Antonio","7,548.05","10/21/2018","2",26,"4","17.63","0","126,413.52"
"10753","1",1,"0","Nathaniel","10,855.25","10/21/2018","2",31,"2","9.98","0","113,824.44"
"10754","1",1,"2","Richard","14,810.43","10/21/2018","2",24,"2","38.74","0","113,497.32"
"10755","2",NA,"1","Lori","3,404.32","10/21/2018","1",18,NA,"50","0","202,323.00"
"10756","1",1,"2","Melissa","11,166.53","10/21/2018","1",30,"2","68.19","0","172,721.52"
"10757","1",1,"2","Kimberly","5,181.62","10/21/2018","1",24,"1","15.19","0","108,816.84"
"10758","1",1,"2","Linda","22,780.09","10/21/2018","1",35,"1","16.02","0","126,152.88"
"10759","1",1,"2","Mackenzie","6,645.35","10/21/2018","1",18,"2","20.54","0","2,461,985.88"
"10760","1",1,"2","Rhonda","4,686.67","10/21/2018","1",40,"2","63.24","0","108,662.40"
"10761","1",1,"0","Tonya","9,027.92","10/21/2018","1",27,"4","10.73","0","113,097.96"
"10762","1",1,"0","Kimberly","5,166.93","10/21/2018","1",24,"1","14.69","0","291,688.92"
"10763","1",1,"2","Antonio","7,531.25","10/21/2018","2",26,"4","16.8","0","188,891.52"
"10764","1",1,"2","Richard","14,784.14","10/21/2018","2",24,"0","26.29","0","261,007.32"
"10765","1",1,"2","Kimberly","5,161.91","10/21/2018","1",24,"1","5.02","0","530,773.44"
"10766","1",1,"2","Nathaniel","10,831.39","10/21/2018","2",31,"2","23.86","0","568,996.44"
"10767","1",1,"0","Ryan","43,591.06","10/21/2018","2",38,"2","48.08","0","115,136.88"
"10768","1",1,"0","Kimberly","5,155.56","10/21/2018","1",24,"1","6.35","0","27,049.56"
"10769","2",NA,"1","Michael","20,016.15","10/21/2018","2",40,NA,"25","0","112,545.60"
"10770","1",1,"2","Catherine","5,653.51","10/21/2018","1",26,"2","40.14","0","129,036.24"
"10771","1",1,"0","Richard","14,775.24","10/21/2018","2",24,"0","8.9","0","111,928.56"
"10772","1",0,"2","Rhonda","4,678.75","10/21/2018","1",40,"0","7.92","0","218,316.00"
"10773","1",1,"0","Rhonda","4,668.46","10/21/2018","1",40,"0","10.29","0","283,990.20"
"10774","1",0,"0","Kimberly","5,143.80","10/21/2018","1",24,"1","11.76","0","179,007.00"
"10775","1",1,"2","Jeffrey","3,994.47","10/21/2018","2",24,"2","34.19","0","171,838.80"
"10776","1",0,"0","Heather","8,562.74","10/21/2018","1",41,"1","131.73","0","62,302.32"
"10777","1",0,"2","Diana","1,201.68","10/22/2018","1",26,"2","7.65","0","111,558.36"
"10778","1",1,"2","Virginia","8,030.47","10/22/2018","1",20,"2","8.64","0","158,373.36"
"10779","2",NA,"1","Ricky","19,975.11","10/22/2018","2",43,NA,"543","0","67,719.84"
"10780","2",NA,"1","Rachael","9,568.81","10/22/2018","1",21,NA,"193","0","56,340.60"
"10781","2",NA,"3","Matthew","15,911.45","10/22/2018","2",39,NA,"33","0","138,077.88"
"10782","2",NA,"3","Susan","10,598.95","10/22/2018","1",19,NA,"24","0","64,338.60"
"10783","2",NA,"1","Michele","1,997.14","10/22/2018","1",30,NA,"66","0","269,768.76"
"10784","2",NA,"1","Richard","10,274.69","10/22/2018","2",22,NA,"34","0","92,967.48"
"10785","2",NA,"1","Maria","5,119.53","10/22/2018","1",35,NA,"35","0","108,540.96"
"10786","1",1,"2","Ashley","11,462.61","10/22/2018","1",25,"2","10.53","0","111,402.60"
"10787","2",NA,"1","Abigail","19,340.05","10/22/2018","1",40,NA,"82","0","375,690.00"
"10788","2",NA,"3","Natasha","205,480.29","10/22/2018","1",40,NA,"51","0","108,466.32"
"10789","1",0,"2","Amy","5,374.07","10/22/2018","1",43,"1","33.76","0","210,504.00"
"10790","1",1,"0","Diana","1,192.14","10/22/2018","1",26,"0","9.54","0","71,464.80"
"10791","2",NA,"3","Richard","14,733.70","10/22/2018","2",24,NA,"39","0","19,826.76"
"10792","1",1,"2","Diana","1,182.86","10/22/2018","1",26,"0","9.28","0","222,101.76"
"10793","1",1,"2","Ronald","4,911.67","10/22/2018","2",25,"0","14.01","0","2,461,482.12"
"10794","1",1,"0","Amy","5,358.28","10/22/2018","1",43,"1","15.79","0","62,090.40"
"10795","1",1,"2","Debra","6,277.55","10/22/2018","1",18,"4","7.95","0","19,644.48"
"10796","1",1,"0","Sandra","11,605.85","10/22/2018","1",34,"6","45","0","110,845.08"
"10797","1",1,"0","Jacqueline","2,715.77","10/22/2018","1",30,"3","21.74","0","240,958.44"
"10798","1",1,"2","Michele","1,994.57","10/22/2018","1",30,"1","2.57","0","56,055.84"
"10799","1",1,"2","Tiffany","8,247.45","10/22/2018","1",25,"4","28.96","0","26,762.40"
"10800","1",1,"0","Kenneth","18,876.19","10/22/2018","2",35,"0","9.14","0","110,641.44"
"10801","1",1,"0","Melissa","11,130.59","10/22/2018","1",30,"1","35.94","0","158,102.40"
"10802","1",1,"0","Tiffany","8,220.31","10/22/2018","1",25,"4","27.14","0","107,806.32"
"10803","1",1,"2","Nathaniel","10,820.14","10/22/2018","2",31,"3","11.25","0","702,421.92"
"10804","1",1,"2","Richard","14,772.70","10/22/2018","2",24,"0","2.54","0","162,972.48"
"10805","1",1,"2","Rhonda","4,654.98","10/22/2018","1",40,"0","13.48","0","210,024.00"
"10806","1",1,"0","Sandra","11,577.54","10/22/2018","1",34,"2","28.31","0","114,812.88"
"10807","1",1,"2","Tiffany","8,205.65","10/22/2018","1",25,"2","14.66","0","151,014.96"
"10808","1",1,"2","Brian","117,775.48","10/22/2018","2",42,"0","41.07","0","66,909.96"
"10809","1",1,"0","Kenneth","18,841.04","10/22/2018","2",35,"0","35.15","0","267,621.12"
"10810","1",1,"2","Michael","1,764.11","10/22/2018","2",38,"2","21.55","0","108,894.96"
"10811","1",1,"2","Michael","20,006.06","10/22/2018","2",40,"1","10.09","0","126,537.36"
"10812","1",1,"2","Tiffany","8,183.37","10/22/2018","1",25,"2","22.28","0","247,899.84"
"10813","2",NA,"3","Dustin","7,183.95","10/22/2018","2",28,NA,"90","0","126,030.96"
"10814","2",NA,"4","Robin","14,354.16","10/22/2018","1",34,NA,"1,711.39","1","291,393.48"
"10815","2",NA,"1","Robin","14,308.16","10/22/2018","1",34,NA,"46","0","125,684.76"
"10816","2",NA,"1","Michael","60,742.69","10/22/2018","2",19,NA,"37","0","221,992.92"
"10817","2",NA,"4","Rhonda","5,524.86","10/22/2018","1",40,NA,"892.09","1","25,828.92"
"10818","2",NA,"1","Ryan","43,549.06","10/22/2018","2",38,NA,"42","0","83,647.68"
"10819","2",NA,"4","Catherine","7,496.65","10/22/2018","1",26,NA,"1,843.14","1","63,702.60"
"10820","1",1,"2","Ronald","4,892.55","10/22/2018","2",25,"1","19.12","0","254,561.52"
"10821","1",1,"2","Rhonda","4,632.77","10/22/2018","1",40,"0","22.21","0","254,410.08"
"10822","1",1,"2","Heather","8,528.08","10/22/2018","1",41,"1","34.66","0","281,521.08"
"10823","2",NA,"4","Timothy","10,064.07","10/22/2018","2",20,NA,"1,640.83","1","35,228.88"
"10824","2",NA,"4","Maria","5,982.48","10/22/2018","1",35,NA,"862.95","1","61,797.12"
"10825","2",NA,"3","Luis","11,112.52","10/22/2018","2",27,NA,"140","0","267,354.84"
"10826","2",NA,"1","Charles","20,306.81","10/22/2018","2",18,NA,"173","0","85,055.64"
"10827","2",NA,"3","Scott","7,533.68","10/22/2018","2",23,NA,"99","0","110,797.68"
"10828","1",1,"0","Jacqueline","2,677.11","10/22/2018","1",30,"2","38.66","0","504,324.24"
"10829","1",0,"0","Brian","117,730.45","10/22/2018","2",42,"1","45.03","0","25,671.36"
"10830","2",NA,"4","Nathaniel","13,706.66","10/22/2018","2",31,NA,"2,886.52","1","125,433.72"
"10831","2",NA,"4","Ricky","22,563.12","10/22/2018","2",43,NA,"2,588.01","1","182,182.32"
"10832","2",NA,"4","Luis","12,508.75","10/22/2018","2",27,NA,"1,396.23","1","158,012.16"
"10833","2",NA,"4","Emily","33,946.07","10/22/2018","1",43,NA,"664.43","1","108,481.56"
"10834","2",NA,"4","Kimberly","6,203.64","10/22/2018","1",24,NA,"1,059.84","1","31,498.20"
"10835","2",NA,"4","Edward","12,439.49","10/22/2018","2",19,NA,"990.55","1","169,975.08"
"10836","1",1,"0","Jessica","3,272.43","10/22/2018","1",21,"1","3,680.71","0","84,714.00"
"10837","1",0,"2","Robin","14,294.81","10/22/2018","1",34,"2","13.35","0","512,051.04"
"10838","1",1,"2","Tiffany","8,180.04","10/22/2018","1",25,"4","3.33","0","128,852.40"
"10839","2",NA,"1","Lucas","15,543.86","10/22/2018","2",21,NA,"40","0","138,639.72"
"10840","2",NA,"4","Michael","22,286.42","10/22/2018","2",40,NA,"2,280.36","1","264,545.16"
"10841","2",NA,"1","Craig","43,558.38","10/22/2018","2",28,NA,"20","0","162,624.48"
"10842","2",NA,"1","Richard","14,663.70","10/22/2018","2",24,NA,"70","0","25,550.88"
"10843","2",NA,"4","Melissa","12,739.58","10/22/2018","1",30,NA,"1,636.72","1","268,976.76"
"10844","1",1,"2","Melissa","11,102.86","10/22/2018","1",30,"2","27.73","0","216,442.08"
"10845","1",1,"2","Isaiah","20,638.26","10/22/2018","2",23,"4","17.03","0","502,308.24"
"10846","1",1,"2","Gregory","6,546.24","10/22/2018","2",42,"2","53.44","0","169,832.16"
"10847","2",NA,"3","Michele","1,939.57","10/22/2018","1",30,NA,"55","0","205,902.96"
"10848","2",NA,"1","Marissa","16,443.36","10/22/2018","1",23,NA,"22","0","78,080.88"
"10849","1",1,"2","Luis","12,489.52","10/22/2018","2",27,"1","19.23","0","281,152.68"
"10850","1",1,"2","Nathaniel","13,687.31","10/22/2018","2",31,"7","19.35","0","106,978.32"
"10851","1",0,"2","Susan","9,626.74","10/22/2018","1",20,"2","74.31","0","66,633.96"
"10852","1",1,"0","Fernando","17,619.00","10/22/2018","2",19,"1","33.94","0","55,881.72"
"10853","2",NA,"4","Michael","63,597.43","10/22/2018","2",19,NA,"2,854.74","1","55,757.88"
"10854","2",NA,"1","Susan","10,562.95","10/22/2018","1",19,NA,"36","0","56,009.04"
"10855","2",NA,"4","Craig","47,613.15","10/22/2018","2",28,NA,"4,054.77","1","138,381.24"
"10856","2",NA,"1","Kenneth","18,720.04","10/22/2018","2",35,NA,"121","0","209,424.00"
"10857","2",NA,"1","Kimberly","6,150.64","10/22/2018","1",24,NA,"53","0","141,488.16"
"10858","1",1,"0","Ronald","4,882.34","10/22/2018","2",25,"5","10.21","0","137,991.00"
"10859","1",0,"2","Rhonda","5,369.90","10/22/2018","1",40,"0","154.96","0","254,281.68"
"10860","2",NA,"3","Melissa","12,584.58","10/22/2018","1",30,NA,"155","0","137,767.20"
"10861","1",1,"2","Matthew","15,894.34","10/22/2018","2",39,"1","17.11","0","77,610.60"
"10862","1",1,"2","Ryan","4,329.69","10/22/2018","2",31,"2","66.93","0","148,132.08"
"10863","2",NA,"1","Timothy","9,948.07","10/22/2018","2",20,NA,"116","0","240,634.44"
"10864","2",NA,"1","Charles","20,251.81","10/22/2018","2",18,NA,"55","0","83,562.00"
"10865","1",1,"2","Diana","1,161.23","10/22/2018","1",26,"0","21.63","0","162,312.48"
"10866","1",1,"0","Ronald","4,796.15","10/22/2018","2",25,"1","86.19","0","1,408,477.32"
"10867","2",NA,"1","Tyler","9,793.26","10/22/2018","2",69,NA,"64","0","147,662.04"
"10868","2",NA,"1","Brian","117,697.45","10/22/2018","2",42,NA,"33","0","31,354.44"
"10869","2",NA,"1","Lori","3,343.32","10/22/2018","1",18,NA,"61","0","83,389.08"
"10870","2",NA,"3","Ruth","7,834.80","10/22/2018","1",47,NA,"121","0","111,419.64"
"10871","1",1,"0","Diana","1,147.08","10/22/2018","1",26,"1","14.15","0","106,869.24"
"10872","1",1,"0","Jeffrey","4,006.27","10/22/2018","2",30,"0","8.22","0","106,359.24"
"10873","1",1,"0","Gregory","6,528.89","10/22/2018","2",42,"2","17.35","0","280,731.72"
"10874","1",1,"2","Matthew","15,811.96","10/22/2018","2",39,"1","82.38","0","221,250.00"
"10875","1",1,"0","Mary","4,095.32","10/22/2018","1",64,"1","22.39","0","243,228.36"
"10876","1",0,"0","Kenneth","20,859.59","10/22/2018","2",29,"2","1,038.32","0","162,108.48"
"10877","1",1,"2","Richard","14,657.52","10/22/2018","2",24,"0","6.18","0","221,434.92"
"10878","1",1,"0","Michael","41,199.90","10/22/2018","2",21,"1","22.9","0","135,439.20"
"10879","1",1,"0","Robert","9,491.97","10/22/2018","2",20,"2","23.52","0","205,825.44"
"10880","1",1,"0","Kimberly","6,123.85","10/22/2018","1",24,"1","26.79","0","156,646.20"
"10881","1",1,"2","Sandra","11,545.53","10/22/2018","1",34,"6","32.01","0","762,378.60"
"10882","1",1,"0","Diana","1,105.11","10/22/2018","1",26,"0","41.97","0","83,077.32"
"10883","2",NA,"1","Edward","12,408.49","10/22/2018","2",19,NA,"31","0","280,143.12"
"10884","1",1,"0","Richard","14,644.52","10/22/2018","2",24,"0","13","0","55,158.60"
"10885","1",1,"0","Catherine","7,486.44","10/22/2018","1",26,"2","10.21","0","815,214.36"
"10886","2",NA,"3","Kimberly","4,215.15","10/22/2018","1",27,NA,"20","0","240,561.12"
"10887","2",NA,"1","Robert","11,008.79","10/22/2018","2",26,NA,"61","0","102,196.68"
"10888","1",0,"2","Susan","9,592.62","10/22/2018","1",20,"2","34.12","0","141,095.16"
"10889","2",NA,"3","Diana","1,085.11","10/23/2018","1",26,NA,"20","0","163,736.16"
"10890","2",NA,"3","Linda","22,763.09","10/23/2018","1",35,NA,"17","0","140,940.84"
"10891","2",NA,"5","Kenneth","20,816.59","10/23/2018","2",29,NA,"43","0","40,119.84"
"10892","2",NA,"1","Jessica","3,091.43","10/23/2018","1",21,NA,"181","0","82,710.24"
"10893","2",NA,"3","Charles","20,150.81","10/23/2018","2",18,NA,"101","0","31,231.08"
"10894","2",NA,"3","Rachael","9,548.81","10/23/2018","1",21,NA,"20","0","83,193.00"
"10895","2",NA,"1","Craig","47,583.15","10/23/2018","2",28,NA,"30","0","66,533.52"
"10896","1",1,"2","Virginia","8,020.51","10/23/2018","1",20,"4","9.96","0","66,384.84"
"10897","2",NA,"3","Alexander","22,251.75","10/23/2018","2",38,NA,"42","0","140,608.56"
"10898","2",NA,"1","Sandra","11,525.53","10/23/2018","1",34,NA,"20","0","35,125.56"
"10899","2",NA,"3","Michael","22,174.42","10/23/2018","2",40,NA,"112","0","540,384.24"
"10900","2",NA,"1","Christine","23,702.54","10/23/2018","1",39,NA,"21","0","127,708.56"
"10901","1",1,"2","Diana","1,072.80","10/23/2018","1",26,"0","12.31","0","240,021.12"
"10902","2",NA,"1","Darren","17,183.17","10/23/2018","2",20,NA,"39","0","105,806.16"
"10903","2",NA,"1","Timothy","9,914.07","10/23/2018","2",20,NA,"34","0","61,269.60"
"10904","2",NA,"1","Diana","1,036.80","10/23/2018","1",26,NA,"36","0","115,748.64"
"10905","2",NA,"1","Tyler","9,599.26","10/23/2018","2",69,NA,"194","0","254,014.80"
"10906","2",NA,"1","Linda","22,727.09","10/23/2018","1",35,NA,"36","0","1,026,819.48"
"10907","1",1,"2","Isaiah","20,572.21","10/23/2018","2",23,"2","66.05","0","163,016.40"
"10908","2",NA,"3","Craig","47,554.15","10/23/2018","2",28,NA,"29","0","1,406,113.32"
"10909","2",NA,"1","Michelle","17,410.58","10/23/2018","1",19,NA,"54","0","290,834.76"
"10910","1",0,"2","Virginia","8,012.13","10/23/2018","1",20,"2","8.38","0","511,715.04"
"10911","1",1,"0","Michael","63,544.15","10/23/2018","2",19,"3","53.28","0","147,400.32"
"10912","1",1,"0","Ryan","4,303.44","10/23/2018","2",31,"2","26.25","0","279,995.52"
"10913","1",0,"0","Matthew","15,779.81","10/23/2018","2",39,"3","32.15","0","60,920.88"
"10914","1",1,"0","Michael","63,520.27","10/23/2018","2",19,"4","23.88","0","81,855.84"
"10915","1",0,"2","Tonya","9,014.65","10/23/2018","1",27,"4","13.27","0","115,349.88"
"10916","1",1,"0","Heather","8,517.14","10/23/2018","1",41,"1","10.94","0","82,105.92"
"10917","1",1,"0","Diana","1,028.00","10/23/2018","1",26,"0","8.8","0","55,839.12"
"10918","1",0,"2","Elizabeth","29,455.47","10/23/2018","1",50,"1","24.85","0","92,589.48"
"10919","1",1,"0","Derek","6,674.03","10/23/2018","2",20,"1","39.61","0","118,046.40"
"10920","1",1,"0","Catherine","7,468.08","10/23/2018","1",26,"2","18.36","0","135,108.12"
"10921","1",1,"2","Jacqueline","2,486.69","10/23/2018","1",30,"2","190.42","0","55,653.24"
"10922","1",1,"0","Diana","1,023.72","10/23/2018","1",26,"4","4.28","0","22,802.88"
"10923","1",1,"2","Jeffrey","3,996.16","10/23/2018","2",30,"0","10.11","0","92,588.28"
"10924","1",1,"0","Tiffany","8,165.99","10/23/2018","1",25,"2","14.05","0","55,528.92"
"10925","2",NA,"1","Barry","11,347.95","10/23/2018","2",38,NA,"81","0","79,587.84"
"10926","1",1,"2","Matthew","15,705.94","10/23/2018","2",39,"1","73.87","0","92,124.84"
"10927","1",1,"2","Edward","12,391.44","10/23/2018","2",19,"4","17.05","0","134,836.56"
"10928","1",1,"0","Kimberly","6,095.05","10/23/2018","1",24,"1","28.8","0","83,405.04"
"10929","1",0,"2","Edward","12,359.58","10/23/2018","2",19,"4","31.86","0","55,608.12"
"10930","2",NA,"1","Linda","22,682.09","10/23/2018","1",35,NA,"45","0","108,381.12"
"10931","1",1,"2","Kenneth","20,801.63","10/23/2018","2",29,"0","14.96","0","79,339.32"
"10932","1",1,"0","Tiffany","8,148.27","10/23/2018","1",25,"4","17.72","0","108,272.40"
"10933","2",NA,"4","Linda","25,125.33","10/23/2018","1",35,NA,"2,443.24","1","117,991.92"
"10934","2",NA,"4","Christopher","68,167.53","10/23/2018","2",33,NA,"2,718.51","1","290,149.56"
"10935","1",1,"0","Linda","6,158.93","10/23/2018","1",24,"4","17.5","0","115,145.88"
"10936","1",1,"2","Tonya","9,008.63","10/23/2018","1",27,"4","6.02","0","110,485.68"
"10937","2",NA,"4","Ryan","5,299.68","10/23/2018","2",31,NA,"996.24","1","117,888.72"
"10938","2",NA,"4","David","20,269.03","10/23/2018","2",42,NA,"1,757.81","1","169,375.20"
"10939","1",1,"2","Virginia","7,984.82","10/23/2018","1",20,"4","27.31","0","108,108.72"
"10940","1",1,"0","Richard","14,625.78","10/23/2018","2",24,"0","18.74","0","117,673.80"
"10941","1",1,"2","Debra","6,261.02","10/23/2018","1",18,"4","16.53","0","253,610.04"
"10942","2",NA,"1","Jessica","27,446.77","10/23/2018","1",34,NA,"39","0","117,406.80"
"10943","2",NA,"4","Debra","7,022.35","10/23/2018","1",18,NA,"761.33","1","107,885.64"
"10944","2",NA,"1","Luis","12,461.52","10/23/2018","2",27,NA,"28","0","117,268.20"
"10945","2",NA,"4","Kaitlyn","9,068.13","10/23/2018","1",21,NA,"1,037.07","1","91,867.44"
"10946","1",1,"0","Tonya","9,001.30","10/23/2018","1",27,"3","7.33","0","162,428.40"
"10947","1",1,"0","Michael","63,489.52","10/23/2018","2",19,"4","30.75","0","140,465.04"
"10948","2",NA,"1","Tiffany","8,116.27","10/23/2018","1",25,NA,"32","0","253,270.44"
"10949","1",1,"0","Diana","1,014.11","10/23/2018","1",26,"0","9.61","0","125,056.44"
"10950","1",0,"0","Tonya","8,988.76","10/23/2018","1",27,"4","12.54","0","77,070.60"
"10951","1",0,"2","Gregory","6,502.39","10/23/2018","2",42,"3","26.5","0","89,220.96"
"10952","2",NA,"4","Stephanie","8,649.56","10/23/2018","1",53,NA,"970.47","1","110,067.84"
"10953","2",NA,"1","Paul","14,462.08","10/23/2018","2",25,NA,"46","0","91,744.80"
"10954","1",1,"2","Virginia","7,969.38","10/23/2018","1",20,"4","15.44","0","511,419.00"
"10955","1",0,"0","Kimberly","6,024.75","10/23/2018","1",24,"1","70.3","0","101,136.36"
"10956","2",NA,"1","Tyler","12,542.91","10/23/2018","2",44,NA,"27","0","3,200,458.56"
"10957","2",NA,"4","Michael","2,758.28","10/23/2018","2",38,NA,"1,002.13","1","248,060.64"
"10958","2",NA,"4","Renee","22,480.73","10/23/2018","1",38,NA,"1,541.12","1","111,990.48"
"10959","2",NA,"4","Derek","7,773.73","10/23/2018","2",20,NA,"1,099.70","1","105,656.04"
"10960","2",NA,"1","Donald","8,331.91","10/23/2018","2",22,NA,"1,854.00","0","55,192.92"
"10961","2",NA,"4","Ruth","9,107.27","10/23/2018","1",47,NA,"1,272.47","1","252,502.32"
"10962","2",NA,"3","Gregory","6,482.39","10/23/2018","2",42,NA,"20","0","134,617.80"
"10963","2",NA,"4","Jacqueline","7,397.59","10/23/2018","1",30,NA,"4,910.90","1","168,913.80"
"10964","2",NA,"4","Scott","8,516.39","10/23/2018","2",23,NA,"982.71","1","54,848.16"
"10965","1",1,"0","Ricky","22,555.57","10/23/2018","2",43,"1","7.55","0","22,512.84"
"10966","1",1,"0","Michael","1,756.15","10/23/2018","2",38,"4","7.96","0","568,480.44"
"10967","2",NA,"1","Sarah","24,551.30","10/23/2018","1",46,NA,"45","0","220,278.00"
"10968","2",NA,"3","Ryan","43,520.06","10/23/2018","2",38,NA,"29","0","149,513.04"
"10969","2",NA,"1","Natasha","205,451.29","10/23/2018","1",40,NA,"29","0","147,267.48"
"10970","1",1,"0","Virginia","7,935.60","10/23/2018","1",20,"0","33.78","0","247,706.88"
"10971","2",NA,"5","Michelle","17,231.58","10/23/2018","1",19,NA,"179","0","147,019.44"
"10972","1",1,"0","Matthew","15,667.06","10/23/2018","2",39,"1","38.88","0","678,306.48"
"10973","2",NA,"1","Billy","17,657.63","10/23/2018","2",52,NA,"20","0","107,680.80"
"10974","2",NA,"1","Matthew","15,633.06","10/23/2018","2",39,NA,"34","0","54,433.08"
"10975","2",NA,"1","Eric","42,063.02","10/23/2018","2",42,NA,"151","0","19,452.00"
"10976","1",1,"2","Edward","12,344.25","10/23/2018","2",19,"4","15.33","0","145,731.36"
"10977","1",1,"0","Ricky","22,533.12","10/23/2018","2",43,"0","22.45","0","374,934.00"
"10978","1",0,"0","Gregory","6,462.89","10/23/2018","2",42,"2","19.5","0","54,867.84"
"10979","1",1,"2","Michael","41,167.85","10/23/2018","2",21,"1","32.05","0","568,174.56"
"10980","1",1,"2","Kimberly","6,003.89","10/23/2018","1",24,"1","20.86","0","34,869.36"
"10981","1",0,"0","Debra","6,986.42","10/23/2018","1",18,"3","35.93","0","107,427.00"
"10982","1",1,"0","Gregory","6,447.07","10/23/2018","2",42,"2","15.82","0","1,025,907.48"
"10983","1",1,"0","Mackenzie","6,633.90","10/23/2018","1",18,"2","11.45","0","110,370.48"
"10984","2",NA,"1","Daniel","11,568.46","10/23/2018","2",22,NA,"40","0","205,525.56"
"10985","1",1,"2","Kenneth","20,793.50","10/24/2018","2",29,"4","8.13","0","91,583.76"
"10986","1",1,"0","Elizabeth","29,445.42","10/24/2018","1",50,"1","10.05","0","83,102.64"
"10987","1",1,"2","Diana","999.37","10/24/2018","1",26,"0","14.74","0","203,605.56"
"10988","1",1,"2","Patrick","266,916.32","10/24/2018","2",46,"1","64.98","0","374,562.00"
"10989","2",NA,"3","Richard","8,415.79","10/24/2018","2",37,NA,"86","0","149,213.04"
"10990","1",1,"2","Rhonda","5,360.48","10/24/2018","1",40,"0","9.42","0","253,453.08"
"10991","2",NA,"1","Richard","13,240.78","10/24/2018","2",24,NA,"1,385.00","0","134,225.64"
"10992","1",1,"0","Diana","989.86","10/24/2018","1",26,"0","9.51","0","289,813.56"
"10993","1",1,"2","Joseph","9,877.83","10/24/2018","2",21,"1","8.19","0","31,046.64"
"10994","2",NA,"1","Kimberly","4,042.15","10/24/2018","1",27,NA,"173","0","148,817.04"
"10995","2",NA,"3","Michael","22,153.42","10/24/2018","2",40,NA,"21","0","134,729.88"
"10996","2",NA,"1","Fernando","17,592.00","10/24/2018","2",19,NA,"27","0","107,027.52"
"10997","2",NA,"1","Joseph","2,060.96","10/24/2018","2",37,NA,"166","0","203,041.20"
"10998","2",NA,"1","Kristin","8,744.27","10/24/2018","1",43,NA,"29","0","54,507.84"
"10999","2",NA,"3","Isaiah","20,547.21","10/24/2018","2",23,NA,"25","0","128,715.96"
"11000","2",NA,"3","Ricky","22,494.12","10/24/2018","2",43,NA,"39","0","510,768.60"
